z_statistic
(0.6120291650129573+0j)
(0.2419697050920121-0j)
(-0.6339090637597782-0j)
(-0.3192084890504055-0j)
(-0.9666480941974205+0j)
(-0.7679367691639463+0j)
(0.5656310889856643-0j)
(0.12950360920153955-0j)
(0.10024561506687049+0j)
(-0.14876984048463743-0j)
(-0.11141442236407753+0j)
(0.45521012052629733+0j)
(-0.8355700751380618+0j)
(0.8700029508351927-0j)
(-0.149421388789557+0j)
(0.393679122011226+0j)
(-0.6492917138481169+0j)
(0.6063208779887739-0j)
(0.12999704916480717+0j)
(0.927940127446858-0j)
(0.8864643418330623+0j)
(0.604263713006451-0j)
(0.6042637130072679+0j)
(0.22332891445042324+0j)
(0.8299411889689484-0j)
(-0.20490465263245797+0j)
(-0.2875463225110208+0j)
(0.17005881103105153+0j)
(0.7766710855495769-0j)
(0.5956227898415051-0j)
(0.648580701682183-0j)
(-0.6254997184421921-0j)
(-0.5418281755938203+0j)
(0.3514192983178171+0j)
(-0.8335442245802411-0.5325779717261027j)
(-0.8335442245802411+0.5325779717261027j)
(-0.8246864336121852+0j)
(0.5268054466149609-0j)
(0.5551773868850658+0j)
(-0.8012261011038306-0j)
(-0.59343114842712-0j)
(-0.8982339807334876+0j)
(0.4220935039327927+0.37971865223008716j)
(0.4220935039327927-0.37971865223008716j)
(-0.41618673869709594+0j)
(0.7061215676401608-0j)
(0.47319455338503913+0j)
(0.8342645229330491+0j)
(0.32591735349225426+0j)
(0.2839329415499563-0j)
(-0.4834976173630205+0j)
(-0.39651725100235824-0j)
(-0.28122317251770845-0j)
(0.2194958525180917-0j)
(-0.9798572342836188+0j)
(-0.4612936170140257-0j)
(-0.3959774370050966+0j)
(-0.5461581932797426+0j)
(-0.9288292993643218-0j)
(0.14360961949587006+0j)
(-0.5255800833662789-0j)
(-0.1676917709086499+0j)
(0.6738936099280282-0j)
(0.6738936099051539+0j)
(0.5941734670049624+0j)
(-0.48391375918640944+0j)
(-0.6830101906782859-0j)
(-0.4063378432358045-0j)
(0.4058265329950376-0j)
(0.7224671121937982-0j)
(0.7110666934049981+0j)
(-0.09070771538945112-0j)
(-0.2887114728796623+0j)
(0.08316409071798192-0j)
(-0.27609857580279923-0j)
