z_statistic
(0.7983640508114871+0j)
(0.5471695413870424+0j)
(0.8621775072134574+0j)
(-0.15985396468064028-0j)
(0.13782249278654252-0j)
(0.6620427436376346+0j)
(0.8012025525558221+0j)
(-0.24812383187000278-0j)
(0.19879744744417785-0j)
(0.8728733584711197-0j)
(0.3952897541364164+0j)
(-0.6536845651951955+0j)
(0.5304984942730993-0j)
(0.6047102458635837-0j)
(0.6675131043592001-0j)
(0.9790230401075775+0j)
(0.0814762751480339+0j)
(-0.08870350644580795+0j)
(0.9185237248519661-0j)
(-0.30795168976786413-0j)
(-0.34324879021916205+0j)
(-0.8850194878879387+0j)
(0.7444637265125262-0j)
(0.6210283963686251-0j)
(0.9009437549987529+0.3035869984100728j)
(0.9009437549987529-0.3035869984100728j)
(0.7196667556694327-0j)
(0.7628163951185783+0j)
(0.7278921731552768-0j)
(-0.31093144615035684-0j)
(0.23718360488142157-0j)
(0.8257811235991914-0j)
(0.9443236073558884-0j)
(-0.283924212492783-0j)
(-0.05895901808491882+0j)
(-0.33975124931590617+0j)
(0.0556763926441116+0j)
(0.5649787581989067+0j)
(-0.7699780487108852-0j)
(0.43502124180109325-0j)
(0.7834602778954705-0j)
(0.8144765722588926-0j)
(0.37389335034607146+0j)
(-0.22778239922429136+0j)
(-0.5971719842821277+0j)
(0.18552342774110747+0j)
(-0.6537931723860128+0j)
(0.9067760271543074+0j)
(-0.49707629919769736-0j)
(-0.5346556305869247+0j)
(-0.5854613409827315-0j)
(-0.48818599510572136+0j)
(0.5037627530085392-0j)
(-0.1636695414773184-0j)
(-0.985061408426615+0j)
(0.49623724699146066+0j)
(0.1406495019793457-0j)
(0.9013043867422957-0j)
(0.021078443942911473+0j)
(-0.10950308764659732+0j)
(-0.021532311565199844+0j)
(0.09869561325770425+0j)
(-0.4034263779605853+0j)
(0.287458169730878+0j)
(0.263745601555652+0j)
(0.8619204066165742-0j)
(-0.3582261812125364+0j)
(-0.16019993531125495+0j)
(0.13807959338342574+0j)
(-0.5626158706432572-0j)
(-0.5526360868574316+0j)
(-0.2280847095869624-0j)
(-0.23581635971566184+0j)
(0.1857239226304457-0j)
(0.19081828611648963+0j)
(0.7418045736826242-0j)
(0.553705472577928+0j)
(-0.8060142973560026-0j)
(-0.348063944976218+0j)
(-0.3712190263969356-0j)
(0.2829481519899103+0j)
(-0.39459929261060755+0j)
(0.7170518480100897-0j)
(-0.35544476490867866+0j)
(0.26223478382213994+0j)
(-0.902019519025875+0j)
(0.1830063480479638+0j)
(-0.223999718493171+0j)
(-0.8489781887507909-0j)
(0.4591607374905696-0j)
(0.8242144612451199-0j)
(0.7170713769754749+0j)
(0.7292996553231865+0.5456287616594373j)
(0.7292996553231865-0.5456287616594373j)
(-0.21327645536493658+0j)
(-0.3945613116198916-0j)
(0.2829286230245251-0j)
(0.17578553875488004+0j)
(0.7059078298627084+0j)
(0.93296958716257+0j)
