z_statistic
(0.5583618932853431+0j)
(0.5583618932851354-0j)
(0.9874555036733521-0j)
(0.9874555036730963+0j)
(0.09508878186540985+0j)
(0.0950887818635386-0j)
(-0.10508078578068765-0j)
(-0.10508078578297282+0j)
(0.9049112181345902-0j)
(0.9049112181364614+0j)
(-0.12235835365678902-0j)
(-0.12235835365677077+0j)
(0.10901897175543768-0j)
(0.10901897175542319+0j)
(0.5454234363867362+0j)
(0.5454234363865158-0j)
(0.8920193038979194-0j)
(0.8920193038980025+0j)
(0.16639600257820558-0j)
(0.1663960025780891+0j)
(-0.19961037026298148+0j)
(-0.19961037026314912-0j)
(-0.8597445228342107-0j)
(-0.859744522833462+0j)
(0.4622917353852337-0j)
(0.4622917353850173+0j)
(0.7373017316733282+0j)
(0.7373017316734987-0j)
(-0.35629682807097046+0j)
(-0.356296828071284-0j)
(0.26269826832650134+0j)
(0.2626982683266718-0j)
(-0.9273416869277149-0j)
(-0.9273416869279391+0j)
(-0.8336032304519793-0j)
(-0.8336032304518666+0j)
(-0.7675500908121178-0j)
(-0.767550090812102+0j)
(-0.7714515182621543-0j)
(-0.771451518262048+0j)
(0.43549118353460264-0j)
(0.4354911835345687+0j)
(0.18487802808472406+0j)
(0.1848780280849026-0j)
(-0.22681026208914457+0j)
(-0.2268102620894133-0j)
(-0.02875868765368755-0j)
(-0.028758687653754413+0j)
(0.02795474584936737-0j)
(0.027954745849430553+0j)
(0.032133658180737164+0j)
(0.0321336581809049-0j)
(-0.03320051208758505+0j)
(-0.03320051208776412-0j)
(-6.910138983643207e-14-0j)
(6.910138983642729e-14-0j)
(-6.91013898364452e-14+0j)
(6.910138983644043e-14+0j)
(0.9999999999999336-0j)
(0.9999999999999337+0j)
(0.19379020401910113+0.5914966636542345j)
(0.19379020401910113-0.5914966636542345j)
(0.19377306763271104-0.5916064008491042j)
(0.19377306763271104+0.5916064008491042j)
(0.19367991485649202+0.5914794335343927j)
(0.19367991485649202-0.5914794335343927j)
(0.193663236821002-0.5915898164222156j)
(0.193663236821002+0.5915898164222156j)
(0.046430138415788844-0.9989215395849118j)
(0.04660214301207669-0.9987325896181379j)
(0.04660214301207669+0.9987325896181379j)
(0.04679126531598222+0.9989046888918529j)
(0.9893626840295218+0.03304706521663665j)
(0.9893626840295218-0.03304706521663665j)
(0.9953390830831211-0.03422554509933761j)
(0.9953390830831211+0.03422554509933761j)
(0.6771029269018386+0.032410990317627494j)
(0.6771029269018386-0.032410990317627494j)
(0.6770769528962741+0.03239265984769249j)
(0.6770769528962741-0.03239265984769249j)
(0.6770740687390594-0.03242432228200291j)
(0.6770740687390594+0.03242432228200291j)
(0.947445399940645+0.31987631148589596j)
(0.947445399940645-0.31987631148589596j)
(0.9474652026582697-0.31985885911089595j)
(0.17723095751729817-0.8185614649681211j)
(0.17723095751729817+0.8185614649681211j)
(0.1771394369214158-0.8185193195986321j)
(0.1771394369214158+0.8185193195986321j)
(0.17722169259682732+0.8184610996509618j)
(0.17722169259682732-0.8184610996509618j)
(0.32775191261714764+0.6319157017023782j)
(0.32775191261714764-0.6319157017023782j)
(0.3276790676129273-0.6320327403040213j)
(0.3276790676129273+0.6320327403040213j)
(0.3276141406583152+0.6319111489652289j)
(0.3276141406583152-0.6319111489652289j)
(-0.7350054792552855-0.6780611664626637j)
(-0.7346562108051813-0.6781699112862594j)
(-0.7346562108051813+0.6781699112862594j)
(0.5-0.7633641057604061j)
(0.5+0.7633641057604061j)
(0.5000902262596416-0.7632077189238698j)
(0.5000902262596416+0.7632077189238698j)
(0.49990977374035844-0.7632077189238698j)
(0.49990977374035844+0.7632077189238698j)
(0.6797356060642824+0.4528489697646038j)
(0.6797356060642824-0.4528489697646038j)
(0.6798114304081095+0.4525842351247316j)
(0.6798114304081095-0.4525842351247316j)
(0.6795442554473669+0.4526510272539219j)
(0.6795442554473669-0.4526510272539219j)
(0.3995615055052976+0.9167063888281459j)
(0.3993460391404738-0.9166820610730704j)
(0.3993460391404738+0.9166820610730704j)
(-0.2736586068289893-0.5369079591113491j)
(-0.2736586068289893+0.5369079591113491j)
(-0.27352533391754574-0.536787517329844j)
