z_statistic
(0.04776311131545048+0j)
(-0.050158854254671835+0j)
(0.922632427627258+0j)
(-0.08385524945368426-0j)
(0.07736757237274201-0j)
(-0.13576354050233566-0j)
(0.11953504022702555-0j)
(0.9806583275320967-0.064967295907152j)
(0.9806583275320967+0.064967295907152j)
(0.422818640566612+0j)
(-0.7325576851298315+0j)
(0.5771813594333881-0j)
(0.7856826700828582-0j)
(0.11040024298396196+0j)
(-0.12410102645966846+0j)
(-0.9374269834537846-0j)
(-0.9200650538304448-0j)
(-0.7943012065623475+0j)
(0.37130926243896833+0j)
(-0.5906071781484177+0j)
(0.6286907375610317-0j)
(0.684806320676118+0j)
(0.5153743706312836-0j)
(-0.4602668956277845-0j)
(-0.9403370772494901+0j)
(0.985024939091888-0.15820663954337905j)
(0.985024939091888+0.15820663954337905j)
(0.315193679323882-0j)
(0.945814872124813-0j)
(-0.05728935912527764+0j)
(0.054185127875186964+0j)
(0.3205162453353491+0j)
(-0.9742709916344613+0j)
(-0.47170553105207813+0j)
(0.21925895999296377-0j)
(-0.21395039362460566-0j)
(-0.18152052982337757+0j)
(-0.2808344236534405-0j)
(-0.5053896779680765+0j)
(0.8593504980215981+0j)
(-0.7091755421232374-0j)
(0.17976326570055282+0j)
(-0.16366954147580814+0j)
(0.1406495019782304+0j)
(-0.21916022312032404+0j)
(0.9675470030351547+0j)
(0.8996987118876736-0j)
(-0.11148319630455232+0j)
(0.07202542912908698+0j)
(-0.07761573580781467+0j)
(0.10030128811232637+0j)
(0.9279745708709131-0j)
(-0.7350909900569912+0j)
(0.09730700883451743-0j)
(-0.8320216072112284-0j)
(-0.10779634913181572-0j)
(-0.623081605924141-0j)
(-0.8072210165144869+0j)
(0.3838880335097965-0j)
(-0.5013295822473645+0j)
(0.33392373545115667+0j)
(0.8544268486338346-0j)
(-0.8600694441449234+0j)
(0.9540441654653671-0j)
(0.8024157060855341+0j)
(0.08467028717060496-0j)
(-0.09250250044749322-0j)
(0.9594995383248119-0j)
(0.4671843328498335+0j)
(-0.876821688349799+0j)
(-0.04220998557841696+0j)
(0.5328156671501665-0j)
(0.040500461675188046+0j)
(0.5804361095754111+0.29288375981466874j)
(0.5804361095754111-0.29288375981466874j)
(-0.20077131720983676-0j)
