 (3.756242717720594815e-01+0.000000000000000000e+00j)
 (3.609725910361186729e-01+0.000000000000000000e+00j)
 (3.572721419121938080e-01+0.000000000000000000e+00j)
 (3.542096979215925145e-01+0.000000000000000000e+00j)
 (3.537201541080824962e-01+0.000000000000000000e+00j)
 (3.422543730860700406e-01+0.000000000000000000e+00j)
 (3.398404682005217170e-01+0.000000000000000000e+00j)
 (3.386082265060396113e-01+0.000000000000000000e+00j)
 (3.383024779750147260e-01+0.000000000000000000e+00j)
 (3.362031560397091834e-01+0.000000000000000000e+00j)
 (3.317772254740738447e-01+0.000000000000000000e+00j)
 (3.308913340918643864e-01+0.000000000000000000e+00j)
 (-3.297042871349217807e-01+0.000000000000000000e+00j)
 (3.295361064646908367e-01+0.000000000000000000e+00j)
 (3.268153008859191466e-01+0.000000000000000000e+00j)
 (3.216973879095628708e-01+0.000000000000000000e+00j)
 (3.181590313810338522e-01+0.000000000000000000e+00j)
 (3.180832170641655909e-01+0.000000000000000000e+00j)
 (3.172285234910927065e-01+0.000000000000000000e+00j)
 (3.160201455539483062e-01+0.000000000000000000e+00j)
 (3.156480235263264822e-01+0.000000000000000000e+00j)
 (-3.146715341108196062e-01+0.000000000000000000e+00j)
 (3.145639060050841596e-01+0.000000000000000000e+00j)
 (3.127873407974515185e-01+0.000000000000000000e+00j)
 (3.083572079901516494e-01-1.357744503144878503e-02j)
 (3.083572079901516494e-01+1.357744503144878503e-02j)
 (3.082265726935282668e-01+0.000000000000000000e+00j)
 (3.013672547278900549e-01+0.000000000000000000e+00j)
 (-3.013672547278828384e-01+0.000000000000000000e+00j)
 (2.996637991124798117e-01+0.000000000000000000e+00j)
 (2.991341411945273587e-01+0.000000000000000000e+00j)
 (2.966236123721295859e-01+0.000000000000000000e+00j)
 (-2.942479716180530502e-01+0.000000000000000000e+00j)
 (2.926212509220385560e-01+0.000000000000000000e+00j)
 (-2.915865710327016913e-01+0.000000000000000000e+00j)
 (2.914848835992099874e-01+0.000000000000000000e+00j)
 (-2.914296574674587470e-01+0.000000000000000000e+00j)
 (2.881401797162466139e-01+0.000000000000000000e+00j)
 (2.878363010605253791e-01+0.000000000000000000e+00j)
 (2.876023211661482559e-01+0.000000000000000000e+00j)
 (-2.864652506609454696e-01+0.000000000000000000e+00j)
 (-2.843365298162857657e-01+0.000000000000000000e+00j)
 (2.843170443981458684e-01+0.000000000000000000e+00j)
 (-2.837481750098634903e-01+0.000000000000000000e+00j)
 (2.836141581404620360e-01+0.000000000000000000e+00j)
 (-2.836141581404614809e-01+0.000000000000000000e+00j)
 (2.824371333030882836e-01+0.000000000000000000e+00j)
 (-2.823105955406443601e-01+0.000000000000000000e+00j)
 (2.806368317901828946e-01+0.000000000000000000e+00j)
 (-2.806368317901796194e-01+0.000000000000000000e+00j)
 (-2.797419445767213575e-01+0.000000000000000000e+00j)
 (2.797419445767078683e-01+0.000000000000000000e+00j)
 (-2.782134282583660911e-01+0.000000000000000000e+00j)
 (2.779088579612648546e-01+0.000000000000000000e+00j)
 (-2.779088579612601917e-01+0.000000000000000000e+00j)
