z_statistic
(0.7587239248339208+0j)
(0.3480094692799453+0j)
(-0.5337646068196812+0j)
(-0.1296869050477023-0j)
(0.11479898055667569-0j)
(0.05449442879846029+0j)
(-0.05763522760549076+0j)
(0.9455055712015398-0j)
(0.7906305590559031-0j)
(0.23140272295992081+0j)
(-0.3010714842122113+0j)
(-0.851356827303331-0j)
(0.3602150376367437-0j)
(-0.34642102583514695-0j)
(-0.5630251706857424-0j)
(0.25729026744830563-0j)
(-0.8527110245706777-0j)
(0.7465417133464336+0j)
(-0.339509878848456-0j)
(0.25345828665356646-0j)
(-0.43737336104090935-0j)
(-0.6926729714521225+0j)
(0.9657198267362987-0j)
(-0.9662348432212903-0j)
(-0.5436743224897722+0j)
(0.15384651190543777-0j)
(-0.1818186819177239-0j)
(0.6943696274929916+0j)
(-0.4401551571466066-0j)
(0.8461534880945621+0j)
(-0.3609316502420771+0j)
(-0.982210438697941-0j)
(0.07616886471259769+0j)
(0.07616886470797002-0j)
(-0.08244890413755289+0j)
(-0.08244890413213067-0j)
(-0.02070044171998942-0j)
(0.92383113529203+0j)
(0.020280623847979296-0j)
(0.8886466049217715+0j)
(-0.9810429491399933-0j)
(-0.8022234815674287-0j)
(0.25455460858526185-0j)
(-0.9263069883410808-0j)
(-0.34147988775161275-0j)
(0.29169293313635264+0j)
(-0.41181705898821+0j)
(-0.2834486555116562-0j)
(0.2488535086778881-0j)
(-0.2865384951826218+0j)
(0.777279501347569-0j)
(-0.3312982374980874-0j)
(0.8886975086080613-0j)
(0.4083731953628793+0j)
(-0.6902547216625157+0j)
(0.3747584383476237-0j)
(-0.599381841097419+0j)
(-0.5993818410874979-0j)
(0.625241561648498-0j)
(0.6252415616523763+0j)
(0.6828148438878039+0j)
(0.602637312530466-0j)
(0.30027163991156314-0.869227821608809j)
(0.30027163991156314+0.869227821608809j)
(-0.46452586517629085-0j)
(-0.6593728586121115+0j)
(-0.4763231999574338+0j)
(-0.8449322199563172-0j)
(0.763936018408498-0j)
(-0.4455775153974961-0j)
(0.4910973381008614-0j)
(-0.7022121216492759+0j)
(-0.9650123193857335-0j)
(0.5089026618991385+0j)
(-0.22186545076376302-0j)
(0.8594140864392188+0j)
(0.18157928160181588-0j)
(0.9933936582500673+0.06361147608876527j)
(0.9933936582500673-0.06361147608876527j)
(0.7373017316739612+0j)
(0.40186036082589593-0j)
(-0.6718504083440691-0j)
(0.8459875584300355+0j)
(0.8459875584326535-0j)
(-0.18205048056815715+0j)
(-0.1820504805718151-0j)
(0.1540124415673465+0j)
(0.15401244156996446-0j)
(0.9185484943907661-0j)
(0.9185484943931952+0j)
(-0.847242163500489-0j)
(-0.7544956581138957+0j)
(-0.8240736914379073-0j)
(-0.9711765066562028-0j)
(-0.32605862291482096+0j)
(-0.3628111762057428-0j)
(-0.38584364400102295+0j)
(-0.29969394342808275-0j)
(-0.2874589309417267-0j)
(-0.2347578787645985+0j)
(0.3365760867709886-0j)
(-0.5073318583480179-0j)
(0.6634239132290115+0j)
(-0.20255217836732278+0j)
(0.16843525130221224+0j)
(0.8098753749200784-0j)
(0.7288768789324604+0j)
(-0.37197382562695147-0j)
(0.037629912791691256-0j)
(-0.03910129096058045-0j)
(0.2711231210675396-0j)
(0.813685548750127-0j)
(-0.9267982044921035-0j)
(-0.7685326727698966+0j)
(-0.5166805598828551-0j)
(-0.5166805598880368+0j)
(0.08009598653648035-0j)
(0.06240312645935274+0j)
(-0.06655645749297329+0j)
(-0.0870699392156274-0j)
(-0.30821174198420853+0j)
(0.23559774927316693+0j)
(0.9375968735406474-0j)
(0.89270142969859-0j)
(0.9629784953447309+0j)
(0.31985251646487606+0j)
(0.1889575841227315-0j)
(-0.4702693521740545+0j)
(0.6801474835351239-0j)
(-0.23298113689694575-0j)
(0.8110424158772684+0j)
(0.5250902989996794+0j)
(-0.9044343456831043-0j)
(-0.3271745766690621+0j)
(-0.667425534494777+0j)
(0.5997269319154308-0j)
(-0.44084100405011184-0j)
(0.6940391043765856+0j)
(0.6940391043802321-0j)
(0.990254879319673-0j)
(0.5138150427630576+0j)
(-0.9462256196752563-0j)
(-0.009841022633508417+0j)
(0.48618495723694244-0j)
(0.009745120680327048+0j)
(-0.28753013125484495+0.7813557596263135j)
(-0.28753013125484495-0.7813557596263135j)
(0.9999999999988213+0j)
(0.639503956679401-0j)
(0.9999999999908793-0j)
(-9.12067438064931e-12+0j)
(-1.1787051604867254e-12-0j)
(9.120674380566122e-12+0j)
(1.1787051604853362e-12-0j)
(0.9999999999995387-0j)
(0.9999999999987133+0j)
(0.5881413690628307-0.4699246561126317j)
(0.5881413690628307+0.4699246561126317j)
(0.6976382363827875+0j)
(0.5483481743849142-0j)
(0.49389009417761226+0j)
(0.9386011663077354-0j)
(-0.9758554189432049+0j)
(0.0703376064120996-0j)
(-0.07565930051299759-0j)
(-0.6236587758193627+0j)
(1.869470288260874e-12-0j)
(6.188591299075267e-12+0j)
(-1.869470288264369e-12-0j)
(-6.188591299113566e-12+0j)
(0.9999999999981306+0j)
(0.9999999999938115-0j)
(0.6839392829541617-0j)
(0.6839392829574296+0j)
(-0.4621180928234839+0j)
(-0.462118092816498-0j)
