z_statistic
(0.8284175790259178+0j)
(0.8284175790258909-0j)
(0.2702860482159779+0j)
(0.27028604821599383-0j)
(-0.3704000006511813+0j)
(-0.3704000006512113-0j)
(0.5763232730457623+0j)
(0.5763232730459364-0j)
(0.8383112934555279+0j)
(0.8383112934553002-0j)
(0.30667213286613704-0j)
(0.3066721328661868+0j)
(-0.44231906346687627-0j)
(-0.4423190634669796+0j)
(0.7191254692905553+0j)
(0.7191254692835071-0j)
(-0.3905779209799637+0j)
(-0.3905779209663345-0j)
(0.2808745307164929+0j)
(0.28087453070944474-0j)
(0.9369384185481457-0j)
(0.9369384185471943+0j)
(-0.48679351054004955+0j)
(-0.5669889072900175-0j)
(-0.5774568810521785-0j)
(-0.8348660391128936+0j)
(-0.8348660391124263-0j)
(0.7897429730856329-0j)
(0.7897429730848909+0j)
(-0.26623475495299925-0j)
(-0.26623475495180965+0j)
(0.21025702691436707+0j)
(0.210257026915109-0j)
(0.18996985885662251+0j)
(0.18996985885408688-0j)
(-0.2345219630782443-0j)
(-0.23452196308210874+0j)
(0.8100301411459131+0j)
(0.8100301411433775-0j)
(0.30748980859953545-0j)
(0.30748980860055963+0j)
(-0.4440220698813086-0j)
(-0.44402206988344417+0j)
(0.13000006892020682+0j)
(0.13000006891985832-0j)
(-0.14942537841222392+0j)
(-0.1494253784117635-0j)
(0.8699999310797931-0j)
(0.8699999310801416+0j)
(0.965616339023162-0j)
(0.9656163390236505+0j)
(0.1377145656857374+0j)
(0.13771456568629675-0j)
(-0.15970879270998664+0j)
(-0.15970879271073896-0j)
(0.8622854343142626-0j)
(0.8622854343137033+0j)
(-0.6122256786389787-0j)
(-0.6122256786398375+0j)
(0.3797394414138998+0j)
(0.3797394414135694-0j)
(0.17166344151659704+0j)
(0.1716634415162057-0j)
(-0.20723876033000682-0j)
(-0.20723876033057712+0j)
(-0.8947220261969782+0j)
(-0.8947220261951401-0j)
(0.5981626885118005-0j)
(0.5981626885112503+0j)
(-0.6717859859964702+0j)
(-0.671785985998008-0j)
(0.40183731148819946+0j)
(0.40183731148874957-0j)
(-0.1339301218143984+0j)
(-0.13393012181322303-0j)
(0.11811144199878969-0j)
(0.1181114419997038+0j)
(0.04917707714232173+0j)
(0.04917707714210383-0j)
(-0.05172054223779234+0j)
(-0.051720542237551334-0j)
(0.9508229228578962+0j)
(0.9508229228576783-0j)
(0.8058078802957982+0j)
(0.8058078802967347-0j)
(-0.2409905939760172+0j)
(-0.2409905939774593-0j)
(0.19419211970326544+0j)
(0.1941921197042018-0j)
(0.6997244051995767-0j)
(0.6997244052001658+0j)
(-0.42913408846269724+0j)
(-0.4291340884614941-0j)
(-0.7455221525447921-0j)
(-0.7455221525434291+0j)
(-0.430166420198521+0j)
(-0.4301664201978815-0j)
(-0.3328059181874182-0j)
(-0.3328059181885134+0j)
(0.7502967884169908-0j)
(0.7502967884176072+0j)
(-0.7007250701951914-0j)
(-0.7007250701986002+0j)
(0.8915115399348505-0j)
(0.8915115399354873+0j)
(0.22204307024365702-0j)
(0.2220430702427752+0j)
(-0.28541820472400853-0j)
(-0.28541820472255147+0j)
(0.7779569297563429+0j)
(0.7779569297572247-0j)
(0.6593863378470758-0j)
(0.6593863378456163+0j)
(-0.5165616006956646-0j)
(-0.5165616006923077+0j)
(-0.8141313023647068+0j)
(-0.8141313023651233-0j)
(0.5512280167903381+0j)
(0.5512280167904645-0j)
(-0.35089953416193775+0j)
(-0.35089953416178793-0j)
(0.25975250215748025+0j)
(0.25975250215739815-0j)
(0.06993895243499516+0j)
(0.06993895243520386-0j)
(-0.07519823845768246+0j)
(-0.07519823845792369-0j)
(-0.23681482652341848+0j)
(-0.2368148265233275-0j)
(-0.2988768477809773-0j)
(-0.2988768477817317+0j)
(0.7698959310179534+0j)
(0.7698959310175062-0j)
(-0.01474172210083777-0j)
