z_statistic
(0.7768998019412938+0j)
(0.3752306089974768+0j)
(-0.6005905769413107+0j)
(0.9552007201681044+0j)
(0.24791788181851424+0j)
(-0.3296420375184201+0j)
(-0.7343077067084375-0j)
(-0.7258831957353821-0j)
(0.42058651334518055-0j)
(0.8840757089175447-0j)
(0.3227464559996573+0j)
(-0.47655188940509113+0j)
(0.8370779459630034+0j)
(0.9124149896625897+0j)
(-0.09599251582856962-0j)
(0.08758501033741033-0j)
(0.9839614882728244-0j)
(0.9051541042142358+0j)
(-0.10478425203418815-0j)
(0.09484589578576429-0j)
(0.4792006341434179-0j)
(0.9954674333529006+0j)
(-0.9201252258732209-0j)
(0.021024433888921563+0j)
(-0.021475953656780084+0j)
(-0.620609216200802-0j)
(-0.6030318938299054+0j)
(-0.6371423341308838+0j)
(-0.7387855193085545+0j)
(0.2909833167375658-0j)
(0.8528925776251017+0j)
(-0.410404047756182-0j)
(-0.17248059865232057-0j)
(0.14710742237489832-0j)
(0.14059361148707875+0j)
(0.502523835463482-0j)
(-0.16359386358571956+0j)
(-0.9454067238070468+0j)
(-0.989955360182451+0j)
(-0.08901966088861159-0j)
(0.08174293273637857-0j)
(0.49747616453651805+0j)
(0.8719424703349661+0j)
(0.1522715511923879+0j)
(-0.179623028348958+0j)
(0.6114322305063463-0j)
(-0.4263745348460886-0j)
(-0.6355042310606827+0j)
(-0.6926779646834439+0j)
(-0.6998656821126367+0j)
(-0.6998656821138409-0j)
(0.5882817745677261-0j)
(0.5882817745673092+0j)
(0.973135289595505+0j)
(-0.7137315416037702+0j)
(0.04197667463411507+0j)
(-0.7045890824565771-0j)
(-0.04381592130659604+0j)
(-0.3379778697653215-0j)
(-0.4134913528508629+0j)
(-0.8182870265246183-0j)
(-0.8450470683149879-0j)
(-0.5756751699430314-0j)
(-0.9639858913552404+0j)
(-0.7087003399526404+0j)
(0.8897212574822464+0j)
(0.1420303891096229+0j)
(-0.1655424473160858+0j)
(-0.8877973144268355+0j)
(0.8579696108903772-0j)
(0.40998881659767883+0j)
(-0.6948831278645656+0j)
(0.5900111834023212-0j)
(-0.7302005818634367+0j)
(-0.7322290319968606-0j)
(0.8868439364730208-0j)
(-0.4643605576330257+0j)
(-0.12759411083871292+0j)
(0.1131560635269791+0j)
(0.11129176402203075-0j)
(-0.1252286853171344-0j)
(0.8887082359779692+0j)
(0.36269836073574985+0j)
(0.7785677607964461+0j)
(-0.5691156877526263+0j)
(0.435500383262705+0j)
(-0.7714803878518429+0j)
(0.7572008589913242+0j)
