z_statistic
(-0.08807335825637393-0.05473426819310571j)
(-0.08807335825637393+0.05473426819310571j)
(0.9316160340037025+0.06754203524477093j)
(0.9316160340037025-0.06754203524477093j)
(0.9167359013559804+0.04611533616398309j)
(0.9167359013559804-0.04611533616398309j)
(0.5585067895889362+0.4801209860571702j)
(0.5585067895889362-0.4801209860571702j)
(-0.3329064672330726+0.11933639789115492j)
(-0.36054388060402554+0j)
(0.06932032184640746-0.10655602297612392j)
(-0.06058083975263591+0.12142875683385035j)
(-0.04571141094252057+0.2351098913266269j)
(-0.04571141094252057-0.2351098913266269j)
(0.08972718540924547+0.20465889563461862j)
(0.08972718540924547-0.20465889563461862j)
(-0.6996196633989303+0.14080043454422372j)
(-0.6996196633989303-0.14080043454422372j)
(0.3428360556030994-0.8005886361298966j)
(0.3428360556030994+0.8005886361298966j)
(-0.21262732662773035-0.9150721073972004j)
(-0.21262732662773035+0.9150721073972004j)
(-0.4032862362749057-0j)
(0.38743485009305195-0.7462562456234204j)
(0.38743485009305195+0.7462562456234204j)
(-0.19697198440020305-0.39909820016304476j)
(0.6125651499069482-0.7462562456234204j)
(0.6125651499069482+0.7462562456234204j)
(-0.9692734236774397-0.23309488363670167j)
(-0.9692734236774397+0.23309488363670167j)
(0.07154420923488856+0.8277618621132458j)
(0.07154420923488856-0.8277618621132458j)
(0.40440592226575217+0.7960962391461818j)
(0.40440592226575217-0.7960962391461818j)
(-0.7982453742410633-0.2636739862710387j)
(-0.7982453742410633+0.2636739862710387j)
(0.11985111645583137+0.4573506368214011j)
(0.11985111645583137-0.4573506368214011j)
(0.7232796420733706+0.6701588959008075j)
(0.7232796420733706-0.6701588959008075j)
(0.5955940777342478-0.7960962391461818j)
(0.2392335908833686-0.8160415717352084j)
(0.2392335908833686+0.8160415717352084j)
(0.6112098518401833+0.6556186526884906j)
(0.6112098518401833-0.6556186526884906j)
(-0.01576342419600275+0.7230430440407067j)
(-0.01576342419600275-0.7230430440407067j)
(-0.4035032742916127+0.5920664938190003j)
(-0.4035032742916127-0.5920664938190003j)
(-0.2973459835714345+0.8661243490353187j)
(-0.2973459835714345-0.8661243490353187j)
(0.3887901481598168+0.6556186526884906j)
(0.3887901481598168-0.6556186526884906j)
(0.7234728728015539-0.6842869775149462j)
(0.7234728728015539+0.6842869775149462j)
(-0.12814508439977723+0.8990687420910319j)
(-0.12814508439977723-0.8990687420910319j)
(-0.7170480605982156-0.09340032990525134j)
(-0.7170480605982156+0.09340032990525134j)
(0.059241310898459874-0.5536645925158423j)
(0.059241310898459874+0.5536645925158423j)
(-0.5204990547920354-0.05005043014675389j)
(-0.5204990547920354+0.05005043014675389j)
(-0.9798294818386203-0.13013104169178133j)
(-0.9798294818386203+0.13013104169178133j)
(0.5331680101464812-0.35594960909604584j)
(0.5331680101464812+0.35594960909604584j)
(0.8500460264003447+0.34585770956096906j)
(0.8500460264003447-0.34585770956096906j)
(-0.009321139000559324-0.4106618777155434j)
(-0.009321139000559324+0.4106618777155434j)
(0.4578925497063906-0.4320294172739013j)
(0.4578925497063906+0.4320294172739013j)
(-0.724408493447305-0.579141815803985j)
(-0.724408493447305+0.579141815803985j)
(0.5929068145400048-0.8052710781296099j)
(0.4995812951472831+0.5908211500885098j)
(0.4995812951472831-0.5908211500885098j)
(0.7989094443978575-0.6014513277497245j)
(0.6654899363311415+0.07866219761364165j)
(0.6654899363311415-0.07866219761364165j)
(0.6152895033846488+0.7460119391739383j)
(0.6152895033846488-0.7460119391739383j)
(0.3443990098517452-0.46121609588184015j)
(0.3443990098517452+0.46121609588184015j)
(0.5858970458300523+0.11586700428769402j)
(0.6887809063894257-0.014639850538944791j)
(0.6887809063894257+0.014639850538944791j)
(-0.40440268809796065-0.7349871080508099j)
