z_statistic
(0.1368790561197907-0j)
(0.1368790561196921+0j)
(-0.1585861831881044+0j)
(-0.15858618318823678-0j)
(0.936770996607996-0j)
(0.9367709966078762+0j)
(0.09712898720690069+0j)
(0.0971289872067372-0j)
(-0.10757792179685209+0j)
(-0.10757792179665153-0j)
(0.9028710127930993-0j)
(0.9028710127932629+0j)
(-0.7622708069540151+0j)
(-0.7622708069538748-0j)
(0.9538348142011344-0j)
(0.9538348142011902+0j)
(0.0969103057325943-0j)
(0.09691030573247641+0j)
(-0.10730972388194315+0j)
(-0.10730972388208769-0j)
(-0.9738310369513111+0j)
(-0.9738310369507641-0j)
(0.49337102250411907-0j)
(0.49337102250425946+0j)
(0.7446449466380328+0j)
(0.7446449466381679-0j)
(-0.9877345039465056+0j)
(-0.9877345039463895-0j)
(-0.05272143081330223-0j)
(-0.05272143081314928+0j)
(0.05008108438756288+0j)
(0.050081084387700904-0j)
(0.7562631485028654+0j)
(0.7562467146473869+9.490333084755345e-06j)
(0.7562467146473869-9.490333084755345e-06j)
(0.7453612415867207-3.481411010306182e-07j)
(0.7453612415867207+3.481411010306182e-07j)
(0.7453618408409113+0j)
(0.8878358152987177+0j)
(0.8878708276894663+2.0223043415271675e-05j)
(0.8878708276894663-2.0223043415271675e-05j)
(0.6748418858559397+0.09426266509486522j)
(0.6748418858559397-0.09426266509486522j)
(0.6748573847287174+0.09429336203997683j)
(0.6748573847287174-0.09429336203997683j)
(0.6748229810959311+0.09429148753020376j)
(0.6748229810959311-0.09429148753020376j)
(0.6537503630527853-0j)
(0.6540174646214642-0.00015429968572885596j)
(0.6540174646214642+0.00015429968572885596j)
(0.3371141044795734+0.8655913378331842j)
(0.3371141044795734-0.8655913378331842j)
(0.3371489546287647+0.8656164986221854j)
(0.3371489546287647-0.8656164986221854j)
(0.33715328866840255-0.8655736911003982j)
(0.33715328866840255+0.8655736911003982j)
(-0.9889886564186161+0.10087151008298j)
(-0.9889886564186161-0.10087151008298j)
(-0.988958891088199-0.1009153011939454j)
(-0.988958891088199+0.1009153011939454j)
(-0.9890117595633883+0.1009192984799048j)
