z_statistic
(0.15343258461225334-0j)
(0.3332443694689337+0j)
(-0.49979985801320775+0j)
(-0.18124083424824214-0j)
(0.6667556305310662-0j)
(0.8731585066698632-0j)
(0.8731585066698473+0j)
(0.14617026673155+0j)
(0.14617026673156555-0j)
(-0.17119369475693003+0j)
(-0.17119369475695134-0j)
(0.22722209016639436+0j)
(0.22722209016593828-0j)
(-0.2940328486029441-0j)
(-0.2940328486037078+0j)
(0.9522467735081261+0j)
(0.9522467735084484-0j)
(-0.0501479530517179+0j)
(-0.050147953052073424-0j)
(0.047753226491551524+0j)
(0.047753226491873906-0j)
(0.012326339429671197+0j)
(0.012326339429662611-0j)
(-0.012480174294162502+0j)
(-0.0124801742941537-0j)
(0.9538348142010334+0j)
(0.9538348142009857-0j)
(0.13714796399349014+0j)
(0.1371479639937805-0j)
(-0.1589472566214764+0j)
(-0.15894725662186643-0j)
(-0.48120087230876435+0j)
(-0.48120087230660613-0j)
(-0.33360214544063904+0j)
(-0.3336021454419071-0j)
(-0.3547399215505105+0j)
(-0.3547399215499084-0j)
(0.2618509397320394+0j)
(0.26185093973171136-0j)
(0.8783519152235978-0j)
(0.8783519152235133+0j)
(0.48632943263592626-0j)
(0.4863294326356125+0j)
(-0.946773016665018+0j)
(-0.9467730166662072-0j)
(0.3984435371212796-0j)
(0.3984435371202219+0j)
(-0.6623543452808875+0j)
(-0.6623543452838104-0j)
(0.8222913624455765+0j)
(0.8222913624457145-0j)
(-0.2161139538495215-0j)
(-0.2161139538493173+0j)
(0.17770863755442348-0j)
(0.17770863755428543+0j)
(0.6558984720938384+0j)
(0.6558984720937642-0j)
(0.7613544772779199-0j)
(0.7613544772783765+0j)
(-0.3134486364029963+0j)
(-0.31344863640220877-0j)
(0.23864552272208003+0j)
(0.23864552272162354-0j)
(0.06981358783228676-0j)
(0.06981358783032615+0j)
(-0.07505333008196163+0j)
(-0.0750533300842276-0j)
(-0.13823922230935828-0j)
(-0.13823922230665392+0j)
(-0.13713722541616927-0j)
(-0.13713722541889609+0j)
(0.8794013401803993+0j)
(0.8794013401782904-0j)
(-0.8802766407195366-0j)
(-0.8802766407182194+0j)
(-0.311211709165015+0j)
(-0.31121170916497354-0j)
(-0.418552812108269-0j)
(-0.4185528121083004+0j)
(-0.17580941446022816+0j)
(-0.1758094144592783-0j)
(0.14952203333065514-0j)
(0.1495220333313422+0j)
(-0.9279343192262445+0j)
(-0.9279343192269759-0j)
(-0.9979660506786466-0j)
(-0.9979660506790008+0j)
(0.7549158604888314-0j)
(0.7549158604885209+0j)
(-0.32465093441390974-0j)
(-0.32465093441336496+0j)
(-0.2521848843245285-0j)
(-0.252184884324808+0j)
(-0.647491525667374+0j)
(-0.6474915256675371-0j)
(-0.9398412575174775-0j)
(-0.939841257518318+0j)
(0.5155060993389337-0j)
(0.5155060993391569+0j)
(0.05214878353573367+0j)
(0.05214878353461112-0j)
(-0.05501790009731485-0j)
(-0.05501790009856432+0j)
(0.14515336920241284+0j)
(0.14515336920198085-0j)
