z_statistic
(0.8253403088094846-0j)
(0.2665524064096328+0j)
(-0.3634239293155322+0j)
(-0.21162142370394324+0j)
(0.5638085714349951+0j)
(-0.2494928718851754-0j)
(-0.7736516446616242-0j)
(-0.6868398473365032-0j)
(0.4071754935247788-0j)
(0.7382881002960733+0j)
(0.7382881002965367-0j)
(0.9204058280986984+0j)
(0.9204058280972574-0j)
(0.10469018174145707-0j)
(0.10469018173986516+0j)
(-0.11693179233006817+0j)
(-0.11693179233205414-0j)
(0.46969731246832147-0j)
(-0.22122682408310057-0j)
(-0.8857155045820192-0j)
(0.1811512977936741-0j)
(0.5303026875316785+0j)
(0.9450783900137867-0j)
(0.6874077634975249-0j)
(0.4387993436868072+0j)
(-0.7818938533848109+0j)
(-0.8102995258690672-0j)
(-0.4547406257270189+0j)
(0.44760522459954144-0j)
(0.3125922365024751+0j)
(0.868894799712707+0j)
(0.8688947997128279-0j)
(0.2272220901656942+0j)
(0.22722209016602002-0j)
(-0.2940328486025354+0j)
(-0.294032848603081-0j)
(0.9522467735080935-0j)
(0.9522467735087743+0j)
(-0.0501479530513586-0j)
(-0.050147953052109506+0j)
(0.047753226491225716-0j)
(0.04775322649190662+0j)
(0.14311508639890502+0j)
(0.14311508639798584-0j)
(-0.16701786217286183-0j)
(-0.16701786217411374+0j)
(0.13714796399503298+0j)
(0.13714796399313312-0j)
(-0.1589472566209969-0j)
(-0.15894725662354872+0j)
(-0.48120087230748454-0j)
(-0.4812008723068946+0j)
(-0.3336021454400911+0j)
(-0.41859036470736544-0j)
(0.3640080858328125-0j)
(-0.35473992155019174-0j)
(-0.5723470341749082-0j)
(0.26185093973186574-0j)
(0.6359919141671875+0j)
(-0.1829422451695991-0j)
(-0.18294224516986748+0j)
(0.1546501918556223-0j)
(0.1546501918558141+0j)
(0.041612920098183875-0j)
(0.041612920099587565+0j)
(-0.04341974236802836-0j)
(-0.0434197423695566+0j)
(0.9583870799018162+0j)
(0.9583870799004125-0j)
(0.3232049031526007-0j)
(-0.31304154204145207-0j)
(0.23840947298190626-0j)
(-0.4775520754481403-0j)
(-0.9253615996511229-0j)
(-0.7566894420781387+0j)
(0.3984435371204077+0j)
(-0.662354345281401+0j)
(-0.6623543452845966-0j)
(-0.17131293820484667+0j)
(0.6015564628795922-0j)
(0.14625718936170953+0j)
(0.8768712653992798-0j)
(0.9624843442054548+0j)
(0.7595537683523406-0j)
(0.10087964587777251+0j)
(-0.3165624892747838+0j)
(0.2404462316476594+0j)
(-0.11219815613701348+0j)
(0.3142369456347442-0j)
(-0.4582296226582268-0j)
(-0.31344863639883114-0j)
(0.23864552271966566-0j)
(0.6857630543652558+0j)
(0.06981358783389395+0j)
(0.0698135878307384-0j)
(-0.0750533300824381-0j)
(-0.0750533300860851+0j)
(-0.13823922230690663-0j)
(-0.1382392223064312+0j)
(-0.13713722541562542+0j)
(-0.13713722541585138-0j)
(0.8794013401806451+0j)
(0.8794013401808198-0j)
(0.3612732433287394-0j)
(0.36127324332895716+0j)
(-0.565614700739207-0j)
(-0.5656147007397408+0j)
(-0.4228625211639518-0j)
(-0.4228625211653109+0j)
(-0.34421721191840116+0j)
(-0.34421721192151594-0j)
(0.980501752596294-0j)
(0.6779090854614028+0j)
(0.9418499052882404+0j)
(-0.06174029894281662-0j)
(-0.01988598934379883+0j)
(0.05815009471175948-0j)
(0.01949824740370598+0j)
(-0.42833638790290196-0j)
(-0.428336387903736+0j)
(-0.6596629843274034+0j)
(-0.6596629843296263-0j)
(-0.8579290916142355-0j)
(-0.8579290916160304+0j)
(0.7018674349162528+0j)
(0.7018674349101512-0j)
(0.5469715836364307-0j)
